timestamp,jordanian_dinar_target,feature_currency_1_MVR,feature_currency_2_MMK,feature_currency_3_INR,feature_currency_4_NPR,feature_currency_5_VND
2014-07-17 00:00:00+04:00,0.71,15.2,955.67,60.08,94.9,21180.0
2014-07-18 00:00:00+04:00,0.71,15.17,955.73,60.6,94.81,21175.0
2014-07-21 00:00:00+04:00,0.71,15.21,954.79,60.28,95.26,21155.0
2014-07-22 00:00:00+04:00,0.71,15.2,955.73,60.25,95.24,21170.0
2014-07-23 00:00:00+04:00,0.71,15.23,955.72,60.1,95.22,21175.0
2014-07-24 00:00:00+04:00,0.71,15.24,955.83,59.86,94.85,21175.0
2014-07-25 00:00:00+04:00,0.71,15.23,956.46,60.06,94.85,21170.0
2014-07-28 00:00:00+04:00,0.71,15.24,955.63,60.05,94.91,21180.0
2014-07-29 00:00:00+04:00,0.71,15.23,956.19,60.05,94.9,21165.0
2014-07-30 00:00:00+04:00,0.71,15.24,956.13,60.04,94.71,21165.0
2014-07-31 00:00:00+04:00,0.71,15.23,955.62,60.25,94.8,3211.0
2014-08-01 00:00:00+04:00,0.71,15.23,956.56,60.77,95.55,21155.0
2014-08-04 00:00:00+04:00,0.71,15.23,955.5,61.21,96.4,21125.0
2014-08-05 00:00:00+04:00,0.71,15.23,956.56,60.9,96.4,21150.0
2014-08-06 00:00:00+04:00,0.71,15.21,954.27,60.84,96.11,20910.0
2014-08-07 00:00:00+04:00,0.71,15.24,954.5,61.19,97.01,20921.0
2014-08-08 00:00:00+04:00,0.71,15.25,954.67,61.24,96.74,20918.0
2014-08-11 00:00:00+04:00,0.71,15.27,954.54,61.14,96.76,20910.0
2014-08-12 00:00:00+04:00,0.71,15.24,955.38,61.12,96.61,20895.0
2014-08-13 00:00:00+04:00,0.71,15.31,954.45,61.22,96.98,20904.0
2014-08-14 00:00:00+04:00,0.7,15.31,954.11,61.02,96.71,20891.0
2014-08-15 00:00:00+04:00,0.71,15.27,952.72,60.64,95.99,20873.0
2014-08-18 00:00:00+04:00,0.7,15.31,955.04,60.77,95.88,20898.0
2014-08-19 00:00:00+04:00,0.7,15.31,954.56,60.82,95.98,20899.0
2014-08-20 00:00:00+04:00,0.7,15.31,954.24,60.74,95.87,20893.0
2014-08-21 00:00:00+04:00,0.7,15.31,955.66,60.61,96.35,20890.0
2014-08-22 00:00:00+04:00,0.7,15.31,954.47,60.44,95.8,20895.0
2014-08-25 00:00:00+04:00,0.71,15.31,954.37,60.46,95.74,20914.0
2014-08-26 00:00:00+04:00,0.71,15.31,953.7,60.51,95.64,20904.0
2014-08-27 00:00:00+04:00,0.71,15.31,953.92,60.43,95.47,20872.0
2014-08-28 00:00:00+04:00,0.71,15.31,953.71,60.45,95.37,20879.0
2014-08-29 00:00:00+04:00,0.71,15.31,958.27,60.61,95.71,20978.0
2014-09-01 00:00:00+04:00,0.71,15.31,954.91,60.51,95.94,20903.0
2014-09-02 00:00:00+04:00,0.71,15.31,952.64,60.52,95.96,20866.0
2014-09-03 00:00:00+04:00,0.71,15.31,954.45,60.68,95.62,20915.0
2014-09-04 00:00:00+04:00,0.71,15.31,969.76,60.39,95.5,21195.0
2014-09-05 00:00:00+04:00,0.71,15.31,954.29,60.37,96.84,20892.0
2014-09-08 00:00:00+04:00,0.71,15.25,953.41,60.39,95.36,21170.0
2014-09-09 00:00:00+04:00,0.71,15.26,952.24,60.38,95.11,20814.0
2014-09-10 00:00:00+04:00,0.71,15.25,958.15,60.79,95.16,20954.0
2014-09-11 00:00:00+04:00,0.71,15.25,955.21,60.8,96.4,20889.0
2014-09-12 00:00:00+04:00,0.71,15.27,956.39,60.81,96.36,20834.0
2014-09-15 00:00:00+04:00,0.71,15.26,961.63,60.65,95.65,20864.0
2014-09-16 00:00:00+04:00,0.71,15.26,960.87,60.97,95.75,20867.0
2014-09-17 00:00:00+04:00,0.71,15.25,970.15,61.05,96.14,21046.0
2014-09-18 00:00:00+04:00,0.71,15.25,962.02,60.91,97.16,20827.0
2014-09-19 00:00:00+04:00,0.71,15.25,971.02,60.69,96.39,20951.0
2014-09-22 00:00:00+04:00,0.71,15.27,969.35,60.85,96.43,20895.0
2014-09-23 00:00:00+04:00,0.71,15.25,977.99,61.0,95.97,20970.0
2014-09-24 00:00:00+04:00,0.71,15.26,979.7,60.98,96.55,21007.0
2014-09-25 00:00:00+04:00,0.71,15.26,972.73,60.81,97.06,20863.0
2014-09-26 00:00:00+04:00,0.71,15.26,977.77,61.49,96.8,21003.0
2014-09-29 00:00:00+04:00,0.71,15.25,974.41,61.14,96.98,20901.0
2014-09-30 00:00:00+04:00,0.71,15.26,971.77,61.55,97.01,20850.0
2014-10-01 00:00:00+04:00,0.71,15.29,970.72,61.82,97.19,20888.0
2014-10-02 00:00:00+04:00,0.71,15.27,972.3,61.71,97.07,20937.0
2014-10-03 00:00:00+04:00,0.71,15.29,979.21,61.44,97.1,21139.0
2014-10-06 00:00:00+04:00,0.71,15.29,962.73,61.54,98.08,20788.0
2014-10-07 00:00:00+04:00,0.71,15.27,968.23,61.21,96.29,20843.0
2014-10-08 00:00:00+04:00,0.71,15.31,973.9,61.27,96.42,20944.0
2014-10-09 00:00:00+04:00,0.71,15.26,978.37,60.88,96.45,21021.0
2014-10-10 00:00:00+04:00,0.71,15.31,975.68,61.02,96.65,20972.0
2014-10-13 00:00:00+04:00,0.71,15.27,968.17,61.28,97.32,20803.0
2014-10-14 00:00:00+04:00,0.71,15.26,973.86,61.0,96.14,20899.0
2014-10-15 00:00:00+04:00,0.71,15.25,961.72,61.39,96.76,20630.0
2014-10-16 00:00:00+04:00,0.71,15.26,973.64,61.37,95.48,20829.0
2014-10-17 00:00:00+04:00,0.71,15.26,977.14,61.72,95.65,20929.0
2014-10-20 00:00:00+04:00,0.71,15.25,975.86,61.36,96.97,20943.0
2014-10-21 00:00:00+04:00,0.71,15.25,979.39,61.23,96.78,21019.0
2014-10-22 00:00:00+04:00,0.71,15.28,978.2,61.14,97.14,20899.0
2014-10-23 00:00:00+04:00,0.71,15.29,981.1,61.1,97.18,20981.0
2014-10-24 00:00:00+04:00,0.71,15.19,979.26,61.13,96.68,20930.0
2014-10-27 00:00:00+03:00,0.71,15.29,979.79,61.16,96.4,20928.0
2014-10-28 00:00:00+03:00,0.71,15.29,985.32,61.3,96.52,20904.0
2014-10-29 00:00:00+03:00,0.71,15.29,999.77,61.18,96.23,21115.0
2014-10-30 00:00:00+03:00,0.71,15.29,990.29,61.28,97.45,20957.0
2014-10-31 00:00:00+03:00,0.7,15.29,991.04,61.43,97.91,21058.0
2014-11-03 00:00:00+03:00,0.7,15.29,993.28,61.4,97.27,21270.0
2014-11-04 00:00:00+03:00,0.7,15.27,989.16,61.41,97.49,20912.0
2014-11-05 00:00:00+03:00,0.7,15.26,995.46,61.29,96.51,20939.0
2014-11-06 00:00:00+03:00,0.71,15.29,1007.8,61.37,96.96,21204.0
2014-11-07 00:00:00+03:00,0.71,15.26,996.29,61.49,98.07,20869.0
2014-11-10 00:00:00+03:00,0.71,15.29,1006.9,61.51,96.78,21037.0
2014-11-11 00:00:00+03:00,0.71,15.26,996.88,61.53,97.03,20870.0
2014-11-12 00:00:00+03:00,0.71,15.05,1004.0,61.49,96.62,21019.0
2014-11-13 00:00:00+03:00,0.71,15.01,1009.5,61.37,97.27,20985.0
2014-11-14 00:00:00+03:00,0.7,15.03,1003.8,61.59,97.03,20867.0
2014-11-17 00:00:00+03:00,0.7,15.05,1018.2,61.71,96.81,21092.0
2014-11-18 00:00:00+03:00,0.71,15.06,1027.2,61.82,97.79,21063.0
2014-11-19 00:00:00+03:00,0.71,15.05,1027.1,61.72,97.41,21024.0
2014-11-20 00:00:00+03:00,0.7,15.0,1032.8,61.94,97.8,21020.0
2014-11-21 00:00:00+03:00,0.7,15.0,1032.6,61.92,97.65,21038.0
2014-11-24 00:00:00+03:00,0.7,15.0,1017.8,61.76,97.25,20983.0
2014-11-25 00:00:00+03:00,0.7,15.01,1017.3,61.85,97.5,21001.0
2014-11-26 00:00:00+03:00,0.7,15.0,1011.7,61.84,97.33,20983.0
2014-11-27 00:00:00+03:00,0.7,15.0,1016.1,61.79,97.18,21100.0
2014-11-28 00:00:00+03:00,0.7,15.0,1016.2,61.85,97.71,21070.0
2014-12-01 00:00:00+03:00,0.7,15.0,1012.3,62.2,98.13,21075.0
2014-12-02 00:00:00+03:00,0.7,15.01,1020.4,61.95,97.9,21158.0
2014-12-03 00:00:00+03:00,0.7,15.01,1015.4,61.79,98.02,21036.0
2014-12-04 00:00:00+03:00,0.7,15.06,1010.4,61.86,97.6,21012.0
2014-12-05 00:00:00+03:00,0.7,15.01,1010.7,61.78,97.67,21011.0
2014-12-08 00:00:00+03:00,0.71,15.05,1010.5,61.91,97.59,21013.0
2014-12-09 00:00:00+03:00,0.71,15.01,1010.8,61.82,97.55,21023.0
2014-12-10 00:00:00+03:00,0.71,15.0,1012.3,61.87,96.8,21054.0
2014-12-11 00:00:00+03:00,0.71,15.05,1012.4,62.0,97.54,21055.0
2014-12-12 00:00:00+03:00,0.7,15.01,1013.5,62.47,98.45,21070.0
2014-12-15 00:00:00+03:00,0.7,15.0,1010.9,62.52,98.47,21056.0
2014-12-16 00:00:00+03:00,0.71,15.0,1011.2,63.17,99.35,21058.0
2014-12-17 00:00:00+03:00,0.71,15.01,1010.7,63.65,98.46,21063.0
2014-12-18 00:00:00+03:00,0.71,15.0,1011.4,63.52,100.87,21079.0
2014-12-19 00:00:00+03:00,0.71,15.03,1011.5,62.98,101.6,21060.0
2014-12-22 00:00:00+03:00,0.71,15.01,1012.7,63.24,99.91,21052.0
2014-12-23 00:00:00+03:00,0.71,15.0,1013.5,63.22,99.73,21067.0
2014-12-24 00:00:00+03:00,0.71,15.0,1012.9,63.43,99.91,21059.0
2014-12-25 00:00:00+03:00,0.71,15.0,1013.5,63.4,99.91,21370.0
2014-12-26 00:00:00+03:00,0.71,15.03,1013.5,63.51,99.91,21370.0
2014-12-29 00:00:00+03:00,0.71,15.01,1012.7,63.59,100.24,21019.0
2014-12-30 00:00:00+03:00,0.71,15.01,1013.0,63.66,100.45,21086.0
2014-12-31 00:00:00+03:00,0.7,15.03,1014.6,63.38,100.79,21062.0
2015-01-01 00:00:00+03:00,0.7,15.01,1019.2,63.03,99.47,21375.0
2015-01-02 00:00:00+03:00,0.71,15.06,1014.1,63.03,99.93,21063.0
2015-01-05 00:00:00+03:00,0.71,14.96,1011.8,63.28,99.99,21046.0
2015-01-06 00:00:00+03:00,0.71,14.96,1013.4,63.34,101.19,21097.0
2015-01-07 00:00:00+03:00,0.71,14.96,1009.0,63.57,100.11,21083.0
2015-01-08 00:00:00+03:00,0.71,14.95,1010.4,63.27,100.67,21061.0
2015-01-09 00:00:00+03:00,0.71,14.95,1009.4,62.67,100.01,21021.0
2015-01-12 00:00:00+03:00,0.71,14.96,1011.0,62.35,98.25,21020.0
2015-01-13 00:00:00+03:00,0.71,14.96,1011.8,62.07,98.45,21005.0
2015-01-14 00:00:00+03:00,0.71,14.95,1011.4,61.97,98.04,20991.0
2015-01-15 00:00:00+03:00,0.71,14.95,1010.4,62.09,98.18,21007.0
2015-01-16 00:00:00+03:00,0.71,14.95,1011.2,62.06,98.51,20988.0
2015-01-19 00:00:00+03:00,0.71,14.95,1007.7,61.86,98.71,20993.0
2015-01-20 00:00:00+03:00,0.71,14.95,1008.0,61.64,97.11,21004.0
2015-01-21 00:00:00+03:00,0.71,14.95,1007.0,61.65,97.22,21036.0
2015-01-22 00:00:00+03:00,0.71,14.96,1006.8,61.55,97.1,21009.0
2015-01-23 00:00:00+03:00,0.71,14.95,1003.2,61.6,97.14,20922.0
2015-01-26 00:00:00+03:00,0.71,14.96,1006.1,61.43,96.43,20982.0
2015-01-27 00:00:00+03:00,0.71,14.96,1008.0,61.47,96.89,20981.0
2015-01-28 00:00:00+03:00,0.71,14.96,1007.4,61.4,96.44,20988.0
2015-01-29 00:00:00+03:00,0.71,14.95,1009.3,61.35,96.65,20996.0
2015-01-30 00:00:00+03:00,0.71,14.95,1012.9,61.8,97.13,21074.0
2015-02-02 00:00:00+03:00,0.71,14.96,1007.3,62.01,98.04,20991.0
2015-02-03 00:00:00+03:00,0.71,14.96,1004.9,61.73,97.4,20973.0
2015-02-04 00:00:00+03:00,0.71,14.95,1011.5,61.61,97.11,21058.0
2015-02-05 00:00:00+03:00,0.71,14.96,1008.7,61.86,97.67,20979.0
2015-02-06 00:00:00+03:00,0.71,14.97,1008.9,61.73,97.31,20978.0
2015-02-09 00:00:00+03:00,0.71,14.96,1008.8,61.96,97.25,20961.0
2015-02-10 00:00:00+03:00,0.71,14.97,1010.0,62.13,98.35,20970.0
2015-02-11 00:00:00+03:00,0.71,14.91,1009.7,62.34,98.18,20968.0
2015-02-12 00:00:00+03:00,0.71,14.95,1008.5,62.38,97.73,20943.0
2015-02-13 00:00:00+03:00,0.71,14.96,1012.1,62.17,97.63,20986.0
2015-02-16 00:00:00+03:00,0.71,14.95,1011.7,62.07,97.59,20979.0
2015-02-17 00:00:00+03:00,0.71,14.97,1011.8,62.19,98.0,21300.0
2015-02-18 00:00:00+03:00,0.71,14.97,1011.4,62.11,97.98,20972.0
2015-02-19 00:00:00+03:00,0.71,14.97,1013.0,62.07,98.55,20987.0
2015-02-20 00:00:00+03:00,0.71,14.96,1012.1,62.17,98.02,20957.0
2015-02-23 00:00:00+03:00,0.71,14.96,1012.0,62.1,98.43,20975.0
2015-02-24 00:00:00+03:00,0.71,14.97,1010.2,62.17,98.11,20978.0
2015-02-25 00:00:00+03:00,0.71,14.96,1014.5,62.23,98.09,21011.0
2015-02-26 00:00:00+03:00,0.71,14.96,1017.4,61.88,97.92,21018.0
2015-02-27 00:00:00+03:00,0.71,14.94,1016.5,61.75,97.46,20984.0
2015-03-02 00:00:00+03:00,0.71,14.96,1016.8,61.65,97.33,20989.0
2015-03-03 00:00:00+03:00,0.71,14.97,1016.7,61.9,97.56,20987.0
2015-03-04 00:00:00+03:00,0.71,14.96,1016.6,61.81,97.58,21004.0
2015-03-05 00:00:00+03:00,0.71,14.95,1017.6,62.31,98.08,20994.0
2015-03-06 00:00:00+03:00,0.71,14.93,1016.7,62.44,98.79,20968.0
2015-03-09 00:00:00+03:00,0.71,14.93,1013.0,62.45,98.93,20982.0
2015-03-10 00:00:00+03:00,0.71,14.91,1012.5,62.67,98.58,20978.0
2015-03-11 00:00:00+03:00,0.71,14.96,1012.5,62.71,99.73,20974.0
2015-03-12 00:00:00+03:00,0.71,14.95,1013.2,62.76,98.85,20996.0
2015-03-13 00:00:00+03:00,0.71,14.97,1013.8,62.53,98.39,21003.0
2015-03-16 00:00:00+03:00,0.71,14.95,1013.6,63.08,98.99,21089.0
2015-03-17 00:00:00+03:00,0.71,14.96,1012.7,62.79,99.54,21066.0
2015-03-18 00:00:00+03:00,0.71,14.95,1013.2,62.62,97.95,21113.0
2015-03-19 00:00:00+03:00,0.71,14.97,1015.9,62.69,98.74,21142.0
2015-03-20 00:00:00+03:00,0.71,14.97,1012.4,62.48,97.9,21078.0
2015-03-23 00:00:00+03:00,0.71,14.97,1014.4,62.4,98.1,21149.0
2015-03-24 00:00:00+03:00,0.71,14.97,1014.6,62.22,98.03,21168.0
2015-03-25 00:00:00+03:00,0.71,14.95,1014.4,62.28,98.03,21475.0
2015-03-26 00:00:00+03:00,0.71,14.95,1014.7,62.46,97.27,21144.0
2015-03-27 00:00:00+03:00,0.71,14.97,1013.2,62.83,98.15,21154.0
2015-03-30 00:00:00+03:00,0.71,14.93,1012.5,62.51,99.92,21161.0
2015-03-31 00:00:00+03:00,0.71,14.96,1012.6,62.51,98.24,21186.0
2015-04-01 00:00:00+03:00,0.71,14.96,1010.3,62.31,99.43,21188.0
2015-04-02 00:00:00+03:00,0.71,14.96,1003.7,62.17,98.12,21115.0
2015-04-03 00:00:00+03:00,0.71,14.97,1004.1,62.06,97.1,21575.0
2015-04-06 00:00:00+03:00,0.71,14.93,994.73,62.06,97.14,21565.0
2015-04-07 00:00:00+03:00,0.71,14.95,1006.4,62.06,96.24,21229.0
2015-04-08 00:00:00+03:00,0.71,14.91,1004.9,62.31,97.54,21241.0
2015-04-09 00:00:00+03:00,0.71,14.97,1009.3,62.18,98.06,21220.0
2015-04-10 00:00:00+03:00,0.71,14.97,1055.2,62.31,97.93,21217.0
2015-04-13 00:00:00+03:00,0.71,14.96,1052.9,62.27,98.03,21221.0
2015-04-14 00:00:00+03:00,0.71,14.95,1052.5,62.39,98.56,21228.0
2015-04-15 00:00:00+03:00,0.71,14.97,1050.4,62.31,98.2,21217.0
2015-04-16 00:00:00+03:00,0.71,14.95,1046.2,62.39,98.0,21121.0
2015-04-17 00:00:00+03:00,0.71,14.97,1050.3,62.33,96.61,21234.0
2015-04-20 00:00:00+03:00,0.71,14.97,1047.8,62.54,97.24,21196.0
2015-04-21 00:00:00+03:00,0.71,14.96,1047.6,63.15,98.96,21555.0
2015-04-22 00:00:00+03:00,0.71,14.93,1053.5,62.88,99.45,21555.0
2015-04-23 00:00:00+03:00,0.71,14.91,1059.4,62.94,98.22,21550.0
2015-04-24 00:00:00+03:00,0.71,14.95,1057.7,63.29,99.24,21565.0
2015-04-27 00:00:00+03:00,0.71,14.97,1059.5,63.65,98.36,21570.0
2015-04-28 00:00:00+03:00,0.71,14.95,1059.1,63.14,99.94,21575.0
2015-04-29 00:00:00+03:00,0.71,14.95,1062.2,63.03,99.47,21575.0
2015-04-30 00:00:00+03:00,0.71,14.97,1073.0,63.44,98.99,21575.0
2015-05-01 00:00:00+03:00,0.71,14.96,1070.2,63.52,97.99,21575.0
2015-05-04 00:00:00+03:00,0.71,14.95,1069.5,63.52,97.74,21595.0
2015-05-05 00:00:00+03:00,0.71,14.95,1069.0,63.59,100.32,21610.0
2015-05-06 00:00:00+03:00,0.71,14.95,1066.6,63.34,100.44,21620.0
2015-05-07 00:00:00+03:00,0.71,14.96,1068.2,63.66,99.05,21645.0
2015-05-08 00:00:00+03:00,0.71,14.95,1064.7,64.08,99.24,21650.0
2015-05-11 00:00:00+03:00,0.71,14.96,1064.6,63.7,102.45,21660.0
2015-05-12 00:00:00+03:00,0.71,14.97,1065.1,64.02,100.68,21680.0
2015-05-13 00:00:00+03:00,0.71,14.96,1070.2,64.21,99.92,21700.0
2015-05-14 00:00:00+03:00,0.71,14.97,1072.5,64.04,101.41,21735.0
2015-05-15 00:00:00+03:00,0.71,14.97,1070.4,63.41,99.12,21700.0
2015-05-18 00:00:00+03:00,0.71,14.97,1071.2,63.43,100.13,21765.0
2015-05-19 00:00:00+03:00,0.71,14.96,1070.5,63.73,100.4,21770.0
2015-05-20 00:00:00+03:00,0.71,14.97,1068.9,63.78,100.41,21790.0
2015-05-21 00:00:00+03:00,0.71,14.97,1070.7,63.63,101.36,21785.0
2015-05-22 00:00:00+03:00,0.71,14.96,1070.7,63.63,99.99,21770.0
2015-05-25 00:00:00+03:00,0.71,14.97,1069.6,63.48,100.17,21795.0
2015-05-26 00:00:00+03:00,0.71,14.97,1077.3,63.57,102.02,21800.0
2015-05-27 00:00:00+03:00,0.71,14.96,1077.0,63.98,100.7,21780.0
2015-05-28 00:00:00+03:00,0.71,14.95,1078.6,63.87,101.0,21785.0
2015-05-29 00:00:00+03:00,0.71,14.95,1073.4,63.83,100.54,21785.0
2015-06-01 00:00:00+03:00,0.71,14.97,1077.9,63.74,100.59,21790.0
2015-06-02 00:00:00+03:00,0.71,14.96,1076.6,63.61,100.36,21790.0
2015-06-03 00:00:00+03:00,0.71,14.97,1078.3,63.66,99.36,21790.0
2015-06-04 00:00:00+03:00,0.71,14.95,1086.5,64.06,100.72,21790.0
2015-06-05 00:00:00+03:00,0.71,14.96,1092.7,64.0,98.64,21785.0
2015-06-08 00:00:00+03:00,0.71,14.97,1091.8,63.76,100.55,21790.0
2015-06-09 00:00:00+03:00,0.71,14.96,1093.3,63.98,101.06,21790.0
2015-06-10 00:00:00+03:00,0.71,14.97,1093.2,64.04,100.72,21775.0
2015-06-11 00:00:00+03:00,0.71,14.95,1094.0,63.8,100.49,21770.0
2015-06-12 00:00:00+03:00,0.71,14.97,1092.8,64.0,100.85,21770.0
2015-06-15 00:00:00+03:00,0.71,14.97,1093.8,64.09,101.54,21775.0
2015-06-16 00:00:00+03:00,0.71,14.96,1092.4,64.05,100.8,21775.0
2015-06-17 00:00:00+03:00,0.71,14.95,1093.1,64.18,100.63,21785.0
2015-06-18 00:00:00+03:00,0.71,14.95,1092.9,64.0,101.23,21785.0
2015-06-19 00:00:00+03:00,0.71,14.9,1085.0,63.65,99.74,21780.0
2015-06-22 00:00:00+03:00,0.7,14.95,1095.8,63.49,100.95,21780.0
2015-06-23 00:00:00+03:00,0.7,14.96,1090.7,63.51,99.94,21780.0
2015-06-24 00:00:00+03:00,0.7,14.95,1097.9,63.6,101.29,21790.0
2015-06-25 00:00:00+03:00,0.71,14.95,1097.9,63.56,100.3,21780.0
2015-06-26 00:00:00+03:00,0.71,14.96,1098.5,63.51,100.21,21790.0
2015-06-29 00:00:00+03:00,0.71,14.96,1099.4,63.44,100.21,21790.0
2015-06-30 00:00:00+03:00,0.71,14.95,1098.3,63.72,100.76,21785.0
2015-07-01 00:00:00+03:00,0.71,14.97,1097.4,63.59,100.41,21780.0
2015-07-02 00:00:00+03:00,0.71,14.96,1106.5,63.57,100.25,21780.0
2015-07-03 00:00:00+03:00,0.71,14.96,1113.5,63.37,100.49,21780.0
2015-07-06 00:00:00+03:00,0.71,14.96,1112.4,63.4,100.09,21785.0
2015-07-07 00:00:00+03:00,0.71,14.95,1113.9,63.37,99.99,21474.0
2015-07-08 00:00:00+03:00,0.71,14.96,1112.1,63.52,100.13,21443.0
2015-07-09 00:00:00+03:00,0.71,14.96,1112.0,63.56,99.68,21440.0
2015-07-10 00:00:00+03:00,0.71,14.95,1111.5,63.36,99.93,21428.0
2015-07-13 00:00:00+03:00,0.71,14.96,1117.3,63.35,99.77,21420.0
2015-07-14 00:00:00+03:00,0.71,14.97,1190.6,63.51,99.93,21431.0
2015-07-15 00:00:00+03:00,0.71,14.95,1197.4,63.32,99.89,21445.0
2015-07-16 00:00:00+03:00,0.71,14.95,1199.9,63.52,99.97,21436.0
2015-07-17 00:00:00+03:00,0.71,14.95,1205.6,63.48,100.05,21443.0
2015-07-20 00:00:00+03:00,0.71,14.96,1214.1,63.48,100.47,21424.0
2015-07-21 00:00:00+03:00,0.71,14.96,1227.2,63.63,100.39,21449.0
2015-07-22 00:00:00+03:00,0.71,14.9,1226.0,63.58,100.01,21456.0
2015-07-23 00:00:00+03:00,0.71,14.91,1225.9,63.66,99.55,21453.0
2015-07-24 00:00:00+03:00,0.71,14.95,1225.3,63.85,99.53,21457.0
2015-07-27 00:00:00+03:00,0.71,14.96,1224.2,64.1,100.88,21443.0
2015-07-28 00:00:00+03:00,0.71,14.96,1222.7,64.22,101.08,21450.0
2015-07-29 00:00:00+03:00,0.71,14.96,1222.6,63.84,100.76,21476.0
2015-07-30 00:00:00+03:00,0.71,14.96,1212.2,63.88,100.68,21449.0
2015-07-31 00:00:00+03:00,0.71,14.95,1213.1,64.12,100.85,21465.0
2015-08-03 00:00:00+03:00,0.71,14.96,1211.0,63.98,101.15,21451.0
2015-08-04 00:00:00+03:00,0.71,15.0,1211.9,64.12,100.91,21445.0
2015-08-05 00:00:00+03:00,0.71,14.95,1208.7,63.82,100.47,21371.0
2015-08-06 00:00:00+03:00,0.71,14.95,1217.0,63.7,100.07,21452.0
2015-08-07 00:00:00+03:00,0.71,14.9,1215.7,63.73,100.09,21445.0
2015-08-10 00:00:00+03:00,0.71,14.96,1216.1,63.73,100.09,21444.0
2015-08-11 00:00:00+03:00,0.71,14.96,1220.7,63.84,100.53,21469.0
2015-08-12 00:00:00+03:00,0.71,14.96,1226.3,64.33,99.64,21663.0
2015-08-13 00:00:00+03:00,0.71,14.95,1230.7,64.8,102.12,21722.0
2015-08-14 00:00:00+03:00,0.71,14.96,1247.9,65.27,102.66,21859.0
2015-08-17 00:00:00+03:00,0.71,14.95,1246.5,65.12,103.04,21740.0
2015-08-18 00:00:00+03:00,0.71,14.95,1251.7,65.44,102.99,21734.0
2015-08-19 00:00:00+03:00,0.71,14.95,1252.1,65.45,103.19,21858.0
2015-08-20 00:00:00+03:00,0.71,14.95,1270.1,65.05,102.46,22051.0
2015-08-21 00:00:00+03:00,0.71,14.95,1270.7,65.46,101.48,22155.0
2015-08-24 00:00:00+03:00,0.71,14.95,1267.3,66.03,103.94,22184.0
2015-08-25 00:00:00+03:00,0.71,14.95,1268.6,66.81,105.18,22175.0
2015-08-26 00:00:00+03:00,0.71,14.95,1264.7,66.28,105.08,22192.0
2015-08-27 00:00:00+03:00,0.71,14.95,1257.6,66.06,104.33,22123.0
2015-08-28 00:00:00+03:00,0.71,14.95,1250.4,66.06,105.59,22107.0
2015-08-31 00:00:00+03:00,0.71,14.95,1256.1,66.14,104.27,22129.0
2015-09-01 00:00:00+03:00,0.71,14.95,1257.8,66.35,104.86,22146.0
2015-09-02 00:00:00+03:00,0.71,14.95,1260.8,66.42,104.55,22150.0
2015-09-03 00:00:00+03:00,0.71,14.95,1272.6,66.23,104.47,22332.0
2015-09-04 00:00:00+03:00,0.71,14.95,1259.4,66.16,105.4,22115.0
2015-09-07 00:00:00+03:00,0.71,14.91,1260.4,66.68,104.86,22111.0
2015-09-08 00:00:00+03:00,0.71,14.93,1262.2,66.8,104.73,22113.0
2015-09-09 00:00:00+03:00,0.71,14.9,1265.5,66.41,104.91,22117.0
2015-09-10 00:00:00+03:00,0.71,14.97,1267.1,66.6,104.99,22128.0
2015-09-11 00:00:00+03:00,0.71,14.95,1267.9,66.32,104.34,22123.0
2015-09-14 00:00:00+03:00,0.71,14.93,1270.2,66.23,105.04,22146.0
2015-09-15 00:00:00+03:00,0.71,14.95,1269.1,66.32,104.57,22147.0
2015-09-16 00:00:00+03:00,0.71,14.93,1269.9,66.43,104.74,22150.0
2015-09-17 00:00:00+03:00,0.71,14.95,1274.4,66.2,104.85,22152.0
2015-09-18 00:00:00+03:00,0.71,14.91,1273.7,66.12,104.37,22116.0
2015-09-21 00:00:00+03:00,0.71,14.95,1271.6,65.86,103.73,22118.0
2015-09-22 00:00:00+03:00,0.71,14.96,1269.3,65.74,105.1,22112.0
2015-09-23 00:00:00+03:00,0.71,14.95,1270.3,65.88,104.74,22123.0
2015-09-24 00:00:00+03:00,0.71,14.95,1267.0,66.16,104.16,22125.0
2015-09-25 00:00:00+03:00,0.71,14.96,1265.5,66.22,104.46,22145.0
2015-09-28 00:00:00+03:00,0.71,14.95,1266.1,66.16,104.3,22122.0
2015-09-29 00:00:00+03:00,0.71,14.96,1269.2,66.26,104.17,22135.0
2015-09-30 00:00:00+03:00,0.71,14.96,1268.5,65.92,103.99,22105.0
2015-10-01 00:00:00+03:00,0.71,14.95,1267.1,65.53,103.43,22112.0
2015-10-02 00:00:00+03:00,0.71,14.95,1269.5,65.62,104.12,22123.0
2015-10-05 00:00:00+03:00,0.71,14.96,1268.2,65.36,103.24,22118.0
2015-10-06 00:00:00+03:00,0.71,14.96,1263.1,65.12,102.5,21996.0
2015-10-07 00:00:00+03:00,0.71,14.93,1266.9,65.18,102.73,22048.0
2015-10-08 00:00:00+03:00,0.71,14.96,1270.0,64.94,102.65,21855.0
2015-10-09 00:00:00+03:00,0.71,14.95,1270.0,65.0,102.19,21871.0
2015-10-12 00:00:00+03:00,0.71,14.96,1267.2,64.77,101.94,21996.0
2015-10-13 00:00:00+03:00,0.71,14.95,1266.4,64.78,102.0,22048.0
2015-10-14 00:00:00+03:00,0.71,14.96,1270.5,65.08,102.8,22033.0
